esp_timestamp_us,rssi,i0,q0,i1,q1,i2,q2,i3,q3,i4,q4,i5,q5,i6,q6,i7,q7,i8,q8,i9,q9,i10,q10,i11,q11,i12,q12,i13,q13,i14,q14,i15,q15,i16,q16,i17,q17,i18,q18,i19,q19,i20,q20,i21,q21,i22,q22,i23,q23,i24,q24,i25,q25,i26,q26,i27,q27,i28,q28,i29,q29,i30,q30,i31,q31,i32,q32,i33,q33,i34,q34,i35,q35,i36,q36,i37,q37,i38,q38,i39,q39,i40,q40,i41,q41,i42,q42,i43,q43,i44,q44,i45,q45,i46,q46,i47,q47,i48,q48,i49,q49,i50,q50,i51,q51,i52,q52,i53,q53,i54,q54,i55,q55,i56,q56,i57,q57,i58,q58,i59,q59,i60,q60,i61,q61,i62,q62,i63,q63
1497615900,-91,0,0,1,-13,2,-13,1,-12,-1,-12,-2,-11,-4,-11,-7,-9,-8,-9,-9,-9,-10,-8,-11,-7,-12,-7,-12,-7,-12,-6,-12,-6,-11,-6,-10,-4,-8,-3,-7,-3,-6,0,-5,2,-4,5,-2,6,-1,8,-1,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,-4,0,-4,1,-5,3,-6,4,-6,6,-5,6,-5,6,-4,5,-2,4,0,4,0,2,0,0,-1,-1,-2,-1,-3,-1,-4,-1,-6,0,-8,1,-11,1,-13,2,-13,4,-13,4,-13,5,-13,5,-13
1497667870,-49,0,0,13,-22,13,-19,12,-16,10,-13,7,-11,3,-10,0,-10,-4,-9,-7,-10,-9,-11,-11,-13,-11,-14,-11,-14,-12,-15,-11,-15,-11,-15,-11,-15,-10,-13,-10,-13,-9,-11,-9,-10,-9,-9,-8,-7,-9,-5,-9,-4,-10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,1,4,0,6,-2,7,-3,8,-4,11,-4,12,-5,15,-3,16,-2,17,-1,17,1,15,2,14,3,12,3,10,2,7,0,5,-2,3,-5,2,-9,1,-12,2,-16,3,-19,5,-22,8,-24,10,-25
1497735681,-77,0,0,14,5,15,5,15,4,15,3,14,2,12,1,8,1,3,0,0,0,-3,1,-7,3,-11,3,-14,4,-17,7,-20,9,-21,9,-19,9,-21,6,-22,6,-20,6,-15,4,-9,1,-4,1,1,0,4,-4,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,9,-3,9,-3,9,-3,8,-3,6,-3,4,-3,3,-2,1,-1,-1,-1,-5,-1,-7,0,-8,0,-10,0,-12,0,-12,0,-12,-1,-11,-1,-10,-1,-9,-1,-8,0,-6,2,-3,4,0,6,2,8,4,9,6
1497770269,-49,0,0,-17,19,-16,16,-15,13,-12,11,-9,9,-5,8,-2,8,1,9,4,10,6,11,7,13,8,13,8,14,8,15,8,15,8,15,8,14,7,13,7,12,6,11,6,10,6,9,6,7,7,5,7,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-3,-5,-2,-6,0,-8,1,-10,2,-12,2,-14,2,-16,1,-17,0,-18,-2,-18,-3,-16,-4,-14,-5,-12,-5,-11,-4,-8,-2,-6,0,-5,3,-4,7,-3,11,-5,15,-6,18,-9,21,-11,22,-13,23
1497872672,-49,0,0,12,-22,12,-19,12,-16,9,-13,6,-11,3,-10,-1,-10,-4,-9,-6,-10,-9,-11,-10,-12,-11,-13,-11,-14,-11,-15,-11,-15,-10,-15,-10,-14,-9,-13,-9,-12,-8,-11,-8,-10,-8,-9,-8,-6,-8,-5,-9,-4,-10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,1,4,0,5,-2,6,-3,8,-5,10,-5,11,-5,14,-5,15,-4,16,-3,16,-1,15,0,14,1,12,1,10,1,7,0,5,-3,3,-5,2,-8,1,-12,1,-16,2,-19,4,-22,7,-24,9,-25
1497934593,-78,0,0,-9,12,-8,13,-8,13,-7,13,-6,11,-5,9,-3,5,-2,1,-2,-1,-2,-4,-2,-8,-3,-12,-4,-15,-5,-18,-6,-20,-7,-21,-7,-22,-7,-22,-6,-20,-5,-18,-4,-14,-3,-10,-2,-6,0,-1,2,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-6,-10,-5,-8,-5,-6,-7,-6,-7,-5,-5,-2,-5,1,-3,3,1,2,2,3,2,6,3,9,3,10,1,11,1,12,2,11,1,10,1,9,1,6,2,3,2,1,3,-2,3,-5,4,-6,7,-7,8
1497975072,-49,0,0,15,20,12,17,10,16,8,13,7,9,7,6,8,2,9,-1,10,-3,12,-4,14,-5,15,-5,16,-5,17,-5,17,-5,16,-4,16,-4,15,-4,13,-4,12,-4,11,-5,10,-5,8,-6,7,-6,6,-7,6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-3,3,-2,4,-1,5,0,7,1,9,1,11,0,13,-1,14,-2,16,-4,16,-6,16,-6,14,-7,13,-6,10,-5,9,-3,7,-1,5,3,4,6,4,10,4,14,6,16,9,18,12,19,15,19,16
1498077474,-49,0,0,-25,-9,-22,-9,-18,-9,-15,-7,-12,-5,-10,-2,-9,1,-8,4,-8,7,-8,9,-9,12,-10,13,-11,13,-11,13,-12,13,-11,13,-11,13,-10,11,-9,10,-8,10,-7,9,-6,9,-4,9,-3,8,-1,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,1,-5,-1,-6,-2,-6,-4,-7,-5,-8,-7,-10,-7,-12,-7,-14,-7,-16,-6,-17,-4,-17,-3,-17,-1,-15,-1,-13,-1,-12,-2,-9,-3,-6,-5,-4,-8,-1,-11,0,-16,1,-19,0,-23,0,-25,-2,-26,-4
1498179876,-49,0,0,23,-9,21,-7,18,-5,15,-5,11,-4,8,-5,5,-7,3,-9,1,-11,0,-13,-1,-15,-1,-16,-1,-17,0,-18,0,-18,0,-17,0,-17,0,-16,0,-15,0,-13,-1,-13,-2,-11,-3,-10,-4,-9,-5,-8,-6,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,2,3,4,3,6,2,8,2,10,3,12,4,13,6,14,8,13,9,12,11,11,11,9,11,7,9,7,8,5,5,4,2,5,-1,6,-5,7,-8,11,-11,13,-13,17,-14,20,-14,22,-13
1498230419,-92,0,0,12,-8,11,-8,8,-8,5,-9,3,-9,1,-10,-2,-9,-4,-9,-6,-8,-8,-8,-10,-6,-11,-5,-11,-4,-11,-3,-12,-1,-12,-1,-10,-1,-9,-1,-8,1,-5,1,-2,2,0,3,2,4,5,5,7,7,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,6,2,5,4,4,5,2,6,0,7,-2,8,-4,9,-5,8,-5,7,-5,6,-5,4,-3,3,-1,2,1,1,3,-1,5,-2,7,-2,8,-2,9,-3,10,-3,10,-3,10,-3,10,-3,10,-3,9,-3
1498282278,-48,0,0,-15,21,-15,18,-13,15,-11,12,-8,10,-5,9,-1,9,2,9,5,9,7,11,9,12,9,13,10,13,10,14,10,14,10,14,9,14,8,12,8,11,7,10,8,9,7,8,7,5,8,4,8,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-3,-5,-1,-6,0,-7,2,-9,3,-11,4,-13,4,-16,3,-17,2,-19,0,-18,-1,-17,-3,-15,-4,-13,-4,-11,-3,-8,-1,-6,1,-4,4,-3,7,-3,11,-3,15,-4,18,-7,22,-9,24,-11,24
1498344150,-77,0,0,-9,11,-9,12,-8,12,-8,12,-7,11,-6,9,-4,7,-3,4,-1,0,1,-3,2,-6,3,-9,3,-13,3,-15,4,-17,4,-19,4,-20,4,-20,4,-19,5,-17,5,-13,4,-10,2,-6,0,-3,-3,1,-6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,5,-8,5,-8,4,-7,3,-7,3,-6,2,-4,1,-2,0,0,-1,3,-1,5,-2,7,-2,8,-3,9,-3,10,-3,10,-4,9,-5,8,-5,7,-4,4,-2,2,-2,1,-1,-1,2,-3,3,-6,5,-7,7
1498434391,-89,0,0,3,12,4,12,5,11,5,10,6,9,7,8,8,6,10,5,11,4,12,3,12,1,12,0,13,-1,14,-3,13,-3,12,-4,10,-4,8,-6,6,-7,5,-7,3,-9,0,-10,-2,-11,-3,-13,-4,-15,-4,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,2,5,0,6,-1,6,-4,6,-5,4,-6,4,-6,2,-6,1,-5,-1,-4,-1,-3,-2,-2,-2,-1,-1,0,0,0,1,1,3,0,5,0,6,0,8,-1,9,0,11,0,12,-1,14,-1,15
1498487076,-48,0,0,22,-12,20,-9,18,-7,14,-6,11,-6,8,-6,4,-8,2,-10,0,-12,-1,-13,-2,-15,-2,-17,-1,-18,-1,-18,-1,-17,-1,-17,-1,-16,-1,-15,-1,-14,-1,-12,-2,-12,-3,-11,-4,-9,-5,-9,-6,-8,-7,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,3,2,5,1,7,1,9,0,11,1,13,2,14,3,15,5,15,6,15,8,13,8,11,9,9,8,8,6,6,4,5,1,5,-2,6,-6,7,-9,9,-13,11,-14,15,-16,18,-16,20,-16
1498551829,-77,0,0,15,-9,16,-11,16,-12,15,-12,13,-10,10,-8,7,-7,3,-5,0,-2,-4,1,-8,5,-11,7,-13,10,-15,13,-17,15,-19,16,-20,16,-20,16,-21,15,-20,14,-17,11,-13,7,-7,3,-2,0,4,-1,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-6,10,-6,10,-6,9,-6,7,-5,6,-4,4,-3,2,-1,-2,-1,-5,-1,-7,0,-9,0,-11,0,-13,0,-13,0,-13,0,-13,-1,-12,0,-11,1,-9,1,-5,0,-1,-2,2,-3,4,-5,7,-6,9,-8
1498589478,-49,0,0,-6,25,-7,22,-7,19,-6,16,-4,12,-2,11,2,9,4,8,7,8,9,9,11,10,12,10,12,11,12,11,12,12,12,12,11,11,10,10,9,10,9,8,9,7,9,6,8,5,8,4,8,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-5,0,-5,1,-5,3,-5,5,-6,7,-7,8,-9,9,-11,10,-13,10,-15,9,-16,8,-15,6,-14,5,-13,3,-12,3,-9,3,-6,4,-3,5,0,8,2,11,3,14,3,18,2,22,0,25,-1,26
1498651388,-77,0,0,13,10,14,11,14,11,14,10,13,8,10,6,8,5,5,3,1,0,-3,-3,-8,-6,-12,-8,-16,-9,-19,-10,-22,-12,-24,-13,-25,-13,-25,-13,-24,-13,-21,-13,-16,-11,-12,-9,-8,-7,-4,-2,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,10,5,10,4,9,3,8,2,6,2,4,1,2,1,0,0,-4,0,-7,-1,-9,-2,-10,-2,-12,-2,-13,-3,-14,-3,-13,-3,-12,-3,-10,-1,-8,0,-6,1,-2,3,1,6,4,9,6,10,8
1498734219,-89,0,0,-9,-5,-11,-6,-11,-7,-11,-7,-12,-8,-13,-8,-12,-8,-12,-7,-10,-5,-9,-4,-7,-3,-6,-2,-5,-1,-3,1,-2,1,-2,1,0,0,1,0,2,0,2,0,4,0,5,0,6,0,7,0,9,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,2,-10,2,-10,2,-10,1,-10,1,-11,0,-10,0,-9,0,-6,0,-3,-1,-1,-1,1,-1,3,1,6,1,9,2,11,3,13,4,14,3,15,4,14,4,13,4,12,4,11,4,9,3,8,3,6,2
1498843179,-90,0,0,8,11,7,10,9,8,9,7,10,6,11,4,12,2,12,1,11,-2,10,-4,11,-6,9,-8,8,-10,7,-10,6,-10,5,-10,3,-10,2,-9,0,-9,-2,-7,-3,-6,-4,-4,-6,-3,-7,-2,-8,-1,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,-1,6,-3,5,-4,5,-6,4,-6,1,-7,0,-8,-1,-7,-3,-7,-4,-5,-4,-4,-4,-3,-3,-2,-2,-1,0,-1,1,0,4,-1,6,0,7,0,9,1,11,1,13,0,15,0,17,0,18
1498856183,-77,0,0,-13,7,-13,6,-12,7,-11,7,-10,7,-8,5,-5,4,-2,3,0,1,3,-2,5,-4,8,-6,10,-9,11,-11,12,-14,13,-15,13,-15,13,-15,12,-14,11,-12,10,-10,8,-8,4,-5,0,-2,-4,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,1,-8,-1,-8,-2,-8,-3,-7,-4,-5,-4,-4,-3,-2,-2,0,-2,2,-1,3,0,5,1,6,2,7,2,8,2,8,3,7,2,6,1,5,1,3,1,2,1,0,2,-2,2,-4,3,-6,4,-7,5
1498946829,-89,0,0,0,6,1,7,2,6,3,4,4,4,5,2,6,1,7,0,8,-1,9,-3,8,-6,8,-7,7,-7,5,-8,3,-8,1,-8,-1,-7,-3,-6,-4,-4,-6,-2,-6,1,-6,4,-6,6,-6,9,-5,11,-5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-8,-2,-8,0,-9,1,-8,3,-7,4,-7,5,-5,6,-4,7,-2,5,-1,5,0,3,0,2,0,-1,0,-2,0,-2,1,-4,1,-6,0,-7,0,-9,2,-11,2,-12,2,-12,2,-13,4,-13,3,-13,3
1499042006,-89,0,0,5,9,5,9,6,10,6,11,7,11,7,12,9,12,9,11,8,10,7,9,7,6,6,5,5,2,3,-1,2,-3,0,-4,-1,-5,-1,-6,-2,-6,-2,-7,-2,-8,-3,-8,-2,-7,-2,-7,-2,-6,-2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,3,-9,5,-8,8,-8,9,-8,11,-8,10,-6,9,-5,7,-4,5,-4,3,-3,0,-4,-5,-4,-8,-4,-12,-4,-16,-5,-18,-5,-20,-7,-20,-7,-22,-6,-22,-5,-20,-4,-18,-3,-16,-2,-13,-1,-10,1
1499238924,-49,0,0,12,23,8,21,6,19,5,15,5,11,5,8,6,5,8,2,10,1,12,-1,14,-1,15,-1,15,-1,16,-1,17,-1,16,-1,16,-1,15,-1,14,-1,12,-1,12,-2,11,-2,9,-3,8,-4,7,-5,7,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-4,2,-3,3,-2,4,-1,6,-1,8,-1,10,-2,12,-4,14,-5,15,-7,15,-9,15,-9,13,-9,12,-9,10,-7,9,-6,7,-3,6,0,6,4,6,8,7,11,9,13,11,15,15,15,18,15,20
1499254456,-89,0,0,-8,8,-7,9,-6,9,-5,10,-3,10,-1,10,1,11,2,11,4,11,5,11,6,11,7,9,8,9,9,8,9,7,8,5,8,4,7,3,7,0,6,-2,6,-4,6,-6,6,-8,7,-9,8,-10,9,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,7,-2,6,-4,6,-5,4,-6,1,-7,0,-8,-1,-6,-3,-5,-3,-3,-3,-2,-4,-1,-4,-1,-3,-1,-2,-2,0,-2,1,-4,2,-6,3,-6,4,-7,5,-9,5,-10,6,-10,5,-11,5,-12,4
1499356264,-89,0,0,7,-4,6,-5,6,-5,4,-6,4,-7,3,-7,1,-8,0,-8,-2,-8,-3,-8,-4,-8,-5,-7,-5,-7,-6,-7,-6,-7,-6,-6,-6,-4,-5,-3,-5,-2,-5,-1,-4,0,-5,2,-5,3,-6,5,-7,6,-7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-6,2,-5,2,-4,3,-3,3,-2,4,-1,4,1,3,1,2,1,1,2,1,1,1,0,1,-1,1,-2,2,-3,2,-5,2,-5,4,-5,5,-6,5,-6,6,-7,7,-7,7,-8,7,-8,7,-8
1499371510,-77,0,0,-12,-6,-12,-7,-13,-8,-13,-7,-12,-6,-10,-4,-7,-3,-5,-1,-1,0,3,1,7,0,10,0,13,0,16,0,19,-1,22,-2,22,-3,21,-2,20,-2,19,-2,16,-1,11,0,6,0,1,0,-5,-1,-8,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-8,-1,-8,-1,-9,0,-10,0,-9,1,-7,3,-4,2,-3,1,0,0,2,0,4,-1,7,-2,7,-1,8,0,9,1,10,1,9,0,8,0,7,-1,6,0,3,0,1,-2,0,-5,-3,-7,-4,-7,-6
1499470587,-77,0,0,-14,-6,-15,-4,-16,-4,-15,-3,-14,-2,-12,-2,-9,-2,-5,-1,-1,-1,3,-2,7,-2,10,-4,14,-5,17,-6,20,-7,21,-9,21,-10,21,-10,20,-10,18,-8,15,-7,11,-6,6,-3,0,0,-5,0,-9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-10,0,-11,1,-11,1,-10,2,-9,2,-7,2,-4,1,-2,0,-1,0,1,0,4,1,7,1,8,0,9,0,10,1,10,1,10,1,9,1,7,0,5,-1,4,-2,3,-4,2,-6,-1,-9,-4,-10,-6
1499562518,-88,0,0,11,7,11,5,11,4,12,2,12,2,12,1,13,0,13,-1,14,-2,13,-4,13,-5,14,-7,13,-7,13,-8,12,-9,10,-9,9,-10,7,-9,4,-9,2,-8,0,-7,-2,-8,-4,-10,-5,-11,-7,-12,-7,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,3,-2,3,-2,3,0,3,2,2,3,1,5,-1,6,-2,6,-4,6,-5,5,-4,5,-4,4,-3,3,-1,2,0,3,2,3,4,5,5,6,8,8,9,10,9,10,9,10,10,10,10,10,9,9
1499576372,-77,0,0,14,-7,15,-8,15,-9,14,-9,12,-9,9,-7,7,-6,4,-4,1,-1,-2,2,-5,5,-8,8,-11,12,-12,15,-13,17,-14,19,-14,19,-15,19,-14,17,-12,15,-10,13,-9,10,-6,5,-2,1,2,-2,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,3,7,4,7,4,6,4,5,4,3,3,1,2,-1,1,-4,-1,-6,-3,-7,-4,-8,-5,-9,-5,-10,-6,-11,-6,-11,-5,-10,-5,-8,-5,-6,-4,-4,-3,-1,-3,2,-4,5,-3,8,-4,9,-5
1499681264,-77,0,0,-10,-11,-9,-10,-9,-10,-10,-9,-9,-9,-9,-8,-7,-6,-5,-4,-1,-2,2,0,6,2,9,2,11,0,14,0,17,1,18,1,18,1,21,3,23,3,17,2,9,3,5,3,4,2,2,1,-2,-2,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7,5,-6,6,-6,6,-5,5,-4,4,-3,3,-2,1,-1,0,1,-2,2,-4,3,-4,5,-5,6,-5,7,-5,8,-5,8,-5,8,-4,7,-4,6,-3,4,-3,3,-3,0,-3,-2,-3,-5,-4,-7,-5,-8
1499765695,-88,0,0,-5,10,-4,11,-3,12,-2,12,0,11,2,12,3,11,4,11,5,10,7,9,9,6,10,5,12,3,12,2,12,1,11,1,10,-1,9,-2,7,-3,4,-3,1,-4,-1,-6,-3,-8,-4,-10,-5,-12,-6,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,6,-7,4,-8,3,-8,0,-8,-1,-8,-3,-8,-4,-6,-5,-5,-5,-3,-5,-2,-5,0,-4,-1,-2,-1,-2,-2,-1,-3,1,-4,2,-6,3,-8,3,-9,3,-11,3,-13,4,-13,6,-14,6,-14,7,-14,8
1499818295,-49,0,0,24,9,21,10,18,9,14,7,11,5,9,2,8,-2,7,-5,7,-8,8,-10,8,-13,9,-14,10,-14,11,-15,11,-14,11,-14,11,-14,10,-13,9,-12,7,-11,6,-11,5,-11,3,-10,1,-10,0,-10,-1,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-3,3,-2,3,0,4,2,5,3,7,4,9,5,11,4,14,4,15,2,17,1,17,0,16,-2,14,-2,13,-2,11,-1,8,0,5,3,3,7,1,10,-1,14,-2,18,-1,22,0,25,3,26,5
1499886001,-75,0,0,-11,-5,-13,-5,-14,-4,-14,-3,-12,-2,-9,0,-7,-1,-5,-3,-3,-2,1,-1,7,-1,9,-4,11,-6,14,-6,17,-7,20,-8,18,-8,15,-11,16,-14,13,-10,7,-4,3,-4,2,-4,2,-4,-2,-1,-9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-9,1,-9,2,-8,2,-8,2,-7,1,-6,1,-4,0,-2,1,0,1,1,1,4,0,5,-1,6,-1,8,-1,9,-1,9,-1,8,0,7,0,6,0,5,-1,4,-2,2,-3,0,-5,-2,-7,-3,-9,-3
1499962533,-88,0,0,7,-9,8,-11,8,-12,8,-12,8,-13,8,-13,7,-14,6,-14,6,-13,5,-10,3,-9,2,-6,2,-5,0,-3,0,-1,0,1,1,3,0,4,0,5,1,6,1,6,1,6,2,6,2,6,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5,5,-5,6,-6,7,-7,7,-7,6,-7,5,-6,5,-6,4,-4,3,-1,1,1,-2,3,-4,6,-6,7,-7,9,-9,11,-10,14,-11,15,-11,15,-11,16,-9,16,-9,14,-9,13,-9,11,-8,9,-7,7
1500011571,-77,0,0,-1,15,0,15,1,16,2,16,2,15,3,13,2,10,1,5,-1,0,-2,-4,-4,-7,-8,-11,-10,-15,-12,-18,-13,-20,-15,-21,-16,-22,-15,-23,-14,-23,-14,-22,-12,-20,-8,-14,-4,-7,-1,-2,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,5,-10,6,-10,6,-10,5,-10,3,-9,3,-6,1,-3,0,-1,-2,1,-3,4,-4,7,-4,8,-4,9,-5,10,-6,10,-7,10,-8,9,-7,8,-5,5,-4,4,-3,2,0,1,3,0,5,-2,8,-2,11
1500073561,-88,0,0,-6,-7,-7,-7,-7,-7,-8,-7,-9,-7,-9,-7,-9,-6,-10,-5,-11,-4,-10,-3,-10,-1,-10,0,-9,1,-8,3,-8,3,-7,4,-5,5,-4,5,-3,5,-1,6,0,6,1,6,3,7,4,8,5,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-4,0,-3,-1,-1,-3,0,-3,1,-3,3,-4,4,-4,5,-4,5,-2,4,-1,3,0,2,0,2,0,0,-1,-1,-2,-2,-2,-3,-3,-4,-5,-3,-5,-4,-7,-3,-8,-4,-8,-3,-8,-3,-8,-3,-9
1500145488,-77,0,0,12,10,12,9,13,10,13,9,12,7,10,6,7,4,4,1,1,-1,-2,-2,-6,-3,-10,-6,-14,-7,-17,-8,-19,-8,-21,-8,-22,-8,-22,-8,-20,-8,-18,-7,-15,-7,-11,-6,-7,-5,-3,-2,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,8,1,9,1,9,0,8,0,6,-1,4,-1,2,-2,0,-2,-3,-1,-6,0,-7,-1,-9,-2,-10,-2,-11,-2,-11,-1,-11,-1,-10,-2,-9,-1,-7,0,-5,1,-3,2,0,4,3,6,6,7,6
1500187700,-76,0,0,-4,-16,-5,-18,-6,-19,-6,-18,-5,-16,-5,-13,-4,-9,-4,-5,-2,-1,0,3,3,8,4,12,5,15,7,18,9,21,10,22,11,22,11,22,10,22,8,20,6,17,4,13,2,8,1,2,1,-5,1,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-10,2,-11,2,-11,3,-10,4,-9,4,-7,2,-6,1,-4,1,0,-1,2,-3,4,-4,6,-5,7,-6,8,-6,8,-6,9,-6,10,-6,8,-5,7,-4,6,-3,3,-2,0,-1,-3,-2,-7,-2,-10,-2,-12
1500380594,-89,0,0,7,7,8,6,8,5,8,5,10,4,11,2,12,0,12,1,12,0,12,-2,11,-4,12,-5,12,-5,11,-7,10,-6,9,-6,7,-7,5,-7,3,-6,1,-5,-2,-5,-4,-6,-6,-7,-8,-8,-9,-8,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-1,4,-2,4,-3,4,-4,4,-4,3,-6,3,-6,3,-8,3,-7,1,-7,0,-6,-1,-5,0,-3,1,-2,2,-1,2,0,4,1,6,1,7,1,8,2,10,2,11,1,12,2,13,2,14,2,14
1500432708,-48,0,0,-25,10,-23,7,-20,5,-16,4,-12,4,-9,5,-6,6,-3,8,-1,10,1,12,2,14,2,15,2,16,2,17,2,17,2,17,1,16,1,14,2,14,2,12,3,11,3,10,4,8,5,7,6,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-5,-3,-4,-4,-4,-6,-4,-8,-3,-10,-4,-12,-5,-13,-7,-15,-9,-15,-10,-14,-11,-12,-12,-11,-12,-9,-11,-8,-10,-7,-7,-5,-4,-6,-1,-6,3,-7,7,-10,10,-13,12,-17,14,-20,15,-21,14
1500494602,-76,0,0,-17,-8,-18,-8,-19,-6,-17,-5,-16,-4,-14,-3,-10,-2,-6,-1,-2,1,2,2,7,3,12,4,16,5,20,5,22,5,24,5,25,5,24,6,22,5,20,6,17,6,12,5,7,2,2,0,-2,-3,-5,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-5,-9,-6,-8,-7,-6,-7,-5,-7,-3,-6,-1,-3,1,-1,2,1,4,3,5,5,5,8,6,9,6,10,6,11,7,9,7,8,6,7,5,6,3,4,0,2,-3,0,-6,-2,-9,-4,-11,-6,-12,-7
1500535103,-48,0,0,-25,12,-24,9,-22,7,-17,5,-14,4,-10,5,-7,6,-4,8,-2,10,0,12,1,15,1,16,0,17,0,18,0,18,-1,18,-1,17,-1,16,-1,15,-1,13,0,12,1,12,2,10,3,9,4,8,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-6,-3,-5,-4,-4,-6,-3,-7,-2,-10,-2,-12,-2,-14,-2,-16,-4,-17,-5,-18,-7,-17,-8,-16,-9,-14,-10,-12,-10,-11,-8,-9,-7,-7,-4,-7,-1,-7,3,-8,7,-10,11,-12,13,-16,16,-20,17,-21,16
1500635115,-48,0,0,10,-23,11,-20,10,-17,9,-15,6,-12,4,-11,1,-10,-2,-10,-5,-10,-7,-11,-9,-13,-9,-13,-9,-14,-10,-15,-10,-16,-9,-15,-8,-15,-8,-14,-7,-13,-6,-11,-7,-11,-7,-10,-7,-8,-7,-7,-8,-6,-9,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,-1,5,-2,5,-3,6,-5,7,-7,8,-8,10,-8,12,-9,14,-8,16,-7,16,-6,15,-4,15,-3,13,-2,12,-2,9,-2,6,-4,4,-5,2,-8,0,-11,0,-15,1,-18,2,-22,4,-24,6,-25
